        Time / s                o1,1/real
           1.1018733e-08                   4.5464018e-05
           1.1021723e-08                   6.3560568e-05
           1.1024714e-08                   7.8649537e-05
           1.1027703e-08                   8.9975496e-05
           1.1030694e-08                   9.6958996e-05
           1.1033684e-08                   9.9196921e-05
           1.1036674e-08                   9.6467098e-05
           1.1039664e-08                   8.8747052e-05
           1.1042655e-08                   7.6243756e-05
           1.1045644e-08                   5.9418813e-05
           1.1048635e-08                   3.8989871e-05
           1.1051625e-08                   1.5895679e-05
           1.1054615e-08                  -8.7726221e-06
           1.1057605e-08                  -3.3856839e-05
           1.1060595e-08                  -5.8209887e-05
           1.1063586e-08                  -8.0748548e-05
           1.1066576e-08                  -0.00010047712
           1.1069566e-08                  -0.00011649408
           1.1072556e-08                  -0.00012800208
           1.1075546e-08                  -0.00013433749
           1.1078536e-08                  -0.00013502224
           1.1081527e-08                  -0.00012982389
           1.1084516e-08                  -0.00011880136
           1.1087507e-08                  -0.00010231584
           1.1090497e-08                  -8.1001097e-05
           1.1093487e-08                  -5.5703946e-05
           1.1096478e-08                  -2.7417218e-05
           1.1099467e-08                   2.7732758e-06
           1.1102458e-08                   3.3718319e-05
           1.1105448e-08                   6.4218664e-05
           1.1108438e-08                   9.3040646e-05
           1.1111428e-08                   0.00011895275
           1.1114418e-08                   0.00014078972
           1.1117408e-08                   0.00015753444
           1.1120399e-08                   0.00016839543
           1.1123388e-08                   0.00017285704
           1.1126379e-08                    0.0001706906
           1.1129369e-08                   0.00016193253
           1.1132359e-08                   0.00014684857
            1.113535e-08                   0.00012590634
           1.1138339e-08                   9.9767974e-05
